produto;descrição;qut;precro_bruto;prateleira
111091PKR;JTA MTR RET CABE BASPACK VW PASSAT 2000/...MOTOR A;0,;430,34;
111083PKR;JTA MTR RET CABE BASPACK VW PASSAT ADR AFY 1.8 20V;0,;699,49;
151032PKR;JTA MTR RET CABE BASPACKGURGEL SUPER MINI;0,;318,16;
151308290;JTA MTR RET CABE MET PACK JEEP CHEROKEE GRAND CHER;0,;498,98;
141053MLR;JTA MTR RET FIAT PALIO SIENA DOBLO FIRE 1.0 1.3 16;1,;266,65;JOG-4_C
141049MLR;JTA MTR RET FIAT UNO SMART PALIO SIENA FIRE 1.0 1.;1,;225,42;JOG-4_D
111053MLRF;JTA MTR RET FLANGE ACO VW GOL SAVEIRO PARATI AT MI;1,;557,12;JOG-1_D
111053MLR;JTA MTR RET VW GOL SAVEIRO PARATI AT MI GASOLINA 1;1,;284,82;JOG-1_D
111057TMLR;JTA MTR RET VW GOL TURBO 1.0 16V 98/02;0,;424,73;
151009RFS;JTA MTR S CAB C RET C FLANGE GM S10 SPRINTER LANDR;1,;600,24;JOG-6_D
131088RFS;JTA MTR S CAB C/ RET C/ FLANGE FORD TROLLER MTR-NG;0,;1.405,12;
15106004S;JTA MTR S CAB NISSAN FRONTIER D 2013/... PATHFILDE;2,;641,22;JOG-6_D
161041RS;JTA MTR S CABE ACO INOX RET M BENZ MTR OM 906 6.4;0,;1.247,46;
1110117S;JTA MTR S CABE ACO INOX VW AMAROK 2.0 4CIL 16V MTR;2,;515,42;JOG-5_D
151007S;JTA MTR S CABE ASIA TOPIC;0,;247,60;
1510193S;JTA MTR S CABE FIAT DUCATO MULTIJET JTD IVECO 2.3;2,;528,84;JOG-7_A
151042S;JTA MTR S CABE FIAT IVECO TURBO DAILY 2.8 RENAULT;0,;454,47;JOG-6_B
151035S;JTA MTR S CABE GAX M BENS 120D 130D 140D 150D 170D;0,;485,76;
151009S;JTA MTR S CABE GM S10 BLAZER M BENS SPRI LAND ROVE;0,;218,49;
151011S;JTA MTR S CABE HYUNDAI H100 HR D4BH MITSUBISHI PAJ;0,;204,22;
15104001S;JTA MTR S CABE IVECO 35S14 3.0 16V 2008/... F30DT;0,;518,77;
151021S;JTA MTR S CABE KIA BESTA 2.2 DIESEL 92 A 97;0,;82,77;
151025S;JTA MTR S CABE KIA BESTA 2.7 DIESEL ANO ATE 97;0,;249,15;
151023S;JTA MTR S CABE KIA BESTA GS 2.7 BONGO K2700 DIESEL;0,;332,75;
151056S;JTA MTR S CABE KIA BESTA GS 3.0 GRANDE;0,;300,59;
151094S;JTA MTR S CABE KIA BONGO CERES 2.4 DIESEL 94 A 96;0,;208,73;
151071S;JTA MTR S CABE KIA K2500 PREGIO HYUNDAI HR TERRACA;0,;210,00;
161128S;JTA MTR S CABE M BENS SPRINTER C200 220 E200 MTR C;0,;322,07;
151070S;JTA MTR S CABE MITSUBISHI L200 TD L300 PAJERO HPE;2,;238,20;JOG-6_D
1510196S;JTA MTR S CABE MITSUBISHI MONTERO III PAJERO TD TR;2,;934,39;JOG-6_D
151054S;JTA MTR S CABE MITSUBISHI PAJERO NATIVA TDI 2.8 4M;0,;348,88;
151058S;JTA MTR S CABE MWM VOLARE A6 GM S10 BLAZER VW VAN;1,;300,24;JOG-6_D
15106003S;JTA MTR S CABE NISSAN FRONTIER NAVARA PATHFINDER M;0,;641,22;
151096S;JTA MTR S CABE PEUGEOT 205 306 309 405 PARTNER BOX;0,;457,68;
151048S;JTA MTR S CABE PEUGEOT 504 505 XD2 XD3 DIESEL;0,;387,31;
151005S;JTA MTR S CABE RENAULT TRAFIC DIESEL;0,;274,06;
151002S;JTA MTR S CABE RENAULT TRAFIC R21 2.0 2.2 GAS;0,;301,72;
15109610RS;JTA MTR S CABE RET CITROEN JUMPER PEUGEOT BOXER FI;0,;1.679,23;
141094RS;JTA MTR S CABE RET FIAT TORO JEEP RENEGADE COMPASS;0,;716,52;
15105609RS;JTA MTR S CABE RET KIA SORENTO 02/... MTR D4CB INJ;0,;794,12;
15105415RS;JTA MTR S CABE RET MITSUBISHI L200 TRITON 2017/...;2,;1.843,00;JOG-7_C
181123RS;JTA MTR S CABE RET MWM4.10X10 X10T X10TCA 4.3 8V D;0,;869,79;
15109608RS;JTA MTR S CABE RET PEUGEOT EXPERT CITROEN JUMPY MT;0,;690,63;
15105605S;JTA MTR S CABE S RET HYUNDAI HR 13/... KIA BONGO 1;0,;414,11;JOG-5_D
1510155S;JTA MTR S CABE S RET TOYOTA HILUX 16V 2KD 1KD TURB;2,;408,39;JOG-6_A
151050S;JTA MTR S CABE S RET TOYOTA HILUX 2.5 2L 2.8 3L 3.;3,;430,62;JOG-7_D
151064S;JTA MTR S CABE TOYOTA HILUX TD LANDCRUISER 90TD 3.;2,;455,56;JOG-7_B
111001;JTA MTR S CABE VW FUSCA BRASILIA KOMBI 1300 1500 1;5,;64,25;JOG-5_A
151008S;JTA MTR S CB ASIA TOWNER 3CIL GAS;0,;128,51;
15105602RS;JTA MTR S CB C RT C RT KIA SORENTO 02/... MTR D4CB;0,;757,42;
1210166RS;JTA MTR S CB C RT CTDI LTZ 2.8 4 CILS 16V DIESEL G;3,;1.447,66;JOG-6_D
15103405RS;JTA MTR S CB C RT DAKOTA VOYAGER CHEROKEE 2.5 8V;0,;1.069,68;
131083RS;JTA MTR S CB C RT FD RANGER TRANSIT 13/.. TRANSIT;2,;971,74;JOG-5_C
151042RFS;JTA MTR S CB C RT FLANGE FIAT IVECO TURBO DAILY 2.;0,;729,90;
131086RS;JTA MTR S CB C RT FORD RANGER 13/... TROLLER - T4;2,;1.119,79;JOG-5_C
131089RS;JTA MTR S CB C RT FORD RANGER MTR POWER STROKE 3 0;1,;803,85;JOG-5_D
131085RS;JTA MTR S CB C RT FORD TRANSIT MTR FAA FAB FAC FAD;2,;840,57;JOG-5_D
161104RS;JTA MTR S CB C RT GAX M BENS OM311 1111 352 1113 1;0,;730,40;
161110RS;JTA MTR S CB C RT GAX M BENS OM314 L608D INJECAO D;0,;173,09;
161106RS;JTA MTR S CB C RT GAX M BENS OM352 352A 1113 1313;0,;256,63;
161108RS;JTA MTR S CB C RT GAX M BENS OM352A 1316 1516 2216;0,;773,23;
161122RS;JTA MTR S CB C RT GAX M BENS OM364;0,;207,72;
15103402RS;JTA MTR S CB C RT JEEP GRAND CHEROKEE MTR VMDIESEL;0,;1.120,00;
161128RS;JTA MTR S CB C RT M BENS SPRINTER CDI 2.2 16 VAL M;2,;553,98;JOG-5_D
15106004RS;JTA MTR S CB C RT NISSAN CABSTAR MTR YD25DDTI 2.5;2,;1.076,98;JOG-6_D
161130RS;JTA MTR S CB C RT SPRINTER CDI LA DIESEL BI TURBO;2,;444,53;JOG-6_C
15106801RS;JTA MTR S CB C RT SUZUKI GRAND VITARA 2.0 8V DIESE;0,;890,00;
131088RS;JTA MTR S CB C/ RET FORD TROLLER MTR-NGD MWM POWER;2,;922,62;JOG-5_C
171130S;JTA MTR S CB FORD F600 CHEVROLET D60 65 DODGE D700;0,;1.229,92;
171132S;JTA MTR S CB FORD F700 F750 6358 6 CIL;0,;410,30;
131086S;JTA MTR S CB FORD RANGER 13/... TROLLER - T4 MTR D;0,;606,14;JOG-5_C
131089S;JTA MTR S CB FORD RANGER FULL BR INTERCOOLER TROLL;1,;678,01;JOG-5_D
161104S;JTA MTR S CB GAX M BENS OM311 1111 352 1113 1313 1;0,;644,35;
161110S;JTA MTR S CB GAX M BENS OM314 L608D INJECAO DIRETA;0,;136,94;
161108S;JTA MTR S CB GAX M BENS OM352A 1316 1516 2216 TURB;0,;222,22;
161120S;JTA MTR S CB GAX S BENS OM366 6 CIL;0,;167,99;
181101S;JTA MTR S CB MWM D225 227 TRATOR 3 CIL 62 A 65;0,;235,24;
181103S;JTA MTR S CB MWM D225 227 TRATOR 62 A 65 ID;0,;181,39;
181105S;JTA MTR S CB MWM D225 D700 900 950 110 6 CIL;0,;223,94;
181107S;JTA MTR S CB MWM D226 VALMET TRATOR F4000 86 MF 85;0,;201,54;
181111S;JTA MTR S CB MWM D229 4 CIL FORD VALMET;0,;201,54;
181127S;JTA MTR S CB MWM VALMET E300 D229 3 CIL;0,;150,08;
171101S;JTA MTR S CB PERKINS TRATOR 4203 8BR;0,;209,41;
171106S;JTA MTR S CB PERKINS TRATOR MASSEY FERGUSON 4203 I;0,;338,75;
171104S;JTA MTR S CB PERKINS TRATOR MF 65 CBT1000 4203 INJ;0,;209,41;
131085PK3;JTA MTR S RET C CAB BASPACK FORD DURATORQ 2.4 16V;0,;594,66;
141079MLEL;JTA MTR S RET CAB AÇO ELRING FIAT PALIO SIENA PUNT;0,;130,00;
131083ML3;JTA MTR S RET CAB ACO FORD DURATORQ PUMA TDCI (22D;0,;1.085,67;
131083PK3;JTA MTR S RET CAB BASPACK FORD DURATORQ PUMA TDCI;0,;563,96;
1510214PK;JTA MTR S RET CAB PACK MERCEDES CLASSE A 140 160 9;0,;503,38;
1510219PK;JTA MTR S RET CAB PACK MERCEDES CLASSE A 190;0,;665,09;
131085S;JTA MTR S RET S CAB FORD DURATORQ 2.4 16V DIESEL;0,;375,03;
131083S;JTA MTR S RET S CAB FORD DURATORQ PUMA TDCI (22DDO;1,;478,43;JOG-5_C
161122S;JTA MTR S RT GAX S CAB M BENS OM364;0,;173,86;
1642301;JTA MTR SPRINTER CDI LA DIESEL BI TURBO EURO 5 MB;0,;25,44;
131282MLR;JTA MTR SUP  CABE ACO C RET FORD RANGER FUSION 201;0,;608,86;
1512196ML3;JTA MTR SUP  CABE ACO INOX 0.60 C RET MITSUBISHI M;0,;1.084,79;
1512196ML3R;JTA MTR SUP  CABE ACO INOX 0.60 C RET MITSUBISHI M;0,;1.084,79;
131282PK;JTA MTR SUP  CABE BASPACK FORD RANGER FUSION 2013/;0,;508,36;
17120101MLR;JTA MTR SUP AÇO INOX 1.15MM 108.0MM PERKINS 1104B ;0,;781,86;
141291MLR;JTA MTR SUP ACO INOX C RT FREEMONT TORO JOURNEY CA;0,;850,33;
141291PKR;JTA MTR SUP BASPACK C RT FREEMONT TORO JOURNEY CAL;0,;776,90;
131275PK3R;JTA MTR SUP C CABE PK3 C RET GM S10 BLAZER M BENS;0,;598,71;
151254PK3R;JTA MTR SUP C CABE PK3 C RET MITSUBISHI PAJERO NAT;0,;474,02;
1512196PK3R;JTA MTR SUP C CABE PK3 MITSUBISHI MONTERO III PAJE;0,;951,89;
131285ML3R;JTA MTR SUP C RET C CAB ACO INOX FORD DURATORQ 2.4;0,;866,44;
131285PK3R;JTA MTR SUP C RET C CAB BASPACK FORD FORD DURATORQ;0,;380,57;
131283PK3R;JTA MTR SUP C RET CAB BASPACK  FORD DURATORQ PUMA;0,;775,94;
151258PKR;JTA MTR SUP C RET CABE BASPACK S10 00 A5 A8 MWM SP;0,;384,88;
131285RS;JTA MTR SUP C RET S CAB FORD FORD DURATORQ 2.4 16V;0,;439,69;
1512193RS;JTA MTR SUP C RET S CABE FIAT DUCATO MULTIJET JTD;0,;675,37;
151242RS;JTA MTR SUP C RET S CABE FIAT IVECO TURBO DAILY 2.;0,;314,61;
151209RS;JTA MTR SUP C RET S CABE GM S10 BLAZER M BENS SPRI;0,;326,16;
1512196RS;JTA MTR SUP C RET S CABE MITSUBISHI MONTERO III PA;0,;725,55;
1512155RS;JTA MTR SUP C RET S CABE TOYOTA HILUX 16V 2KD FTV;0,;539,40;
151250RS;JTA MTR SUP C RET S CABE TOYOTA HILUX 2.5 2L 2.8 3;0,;447,14;
15126706PKR;JTA MTR SUP C RT MAZDA 626 MX 6 FORD PROBE MT FS F;0,;330,24;
15126705PKR;JTA MTR SUP C RT MAZDA MX 3 MX 5 XEDOS MT B6ZE 1.6;0,;352,27;
131283ML3R;JTA MTR SUP CAB  C RET ACO INOX FORD DURATORQ PUMA;0,;883,25;
131288ML3R;JTA MTR SUP CAB ACO INOX 1.4MM C RET FORD TROLLER;0,;1.011,24;
15128602PKR;JTA MTR SUP CAB BASPACK 1.2MM RENAULT - CAPTUR DUS;0,;454,25;
15125420ML;JTA MTR SUP CABE  ACO INOX MITSUBISHI ASX OUTLANDE;0,;860,19;
131296PKR;JTA MTR SUP CABE  BASPACK C/ RET FORD MOTOR-ECOBOO;0,;472,97;
15128601MLR;JTA MTR SUP CABE ACO 0.3MM INOX RET RENAULT  MTR-;0,;368,68;
15125016MLR;JTA MTR SUP CABE ACO 1.1MM INOXTOYOTA ETIOS 04/16;0,;669,08;
151270ML3R;JTA MTR SUP CABE ACO 1.60MM C RET MITSUBISHI L200;0,;431,61;
15123801MLR;JTA MTR SUP CABE ACO C RET SSANGYONG KYRON ACTION;0,;946,17;
131282ML;JTA MTR SUP CABE ACO FORD RANGER FUSION 2013/...MT;0,;503,99;
15128017MLR;JTA MTR SUP CABE AÇO INOX  0,50MM HYUNDAI HB20 CRE;0,;554,79;
131278MLR;JTA MTR SUP CABE ACO INOX  RET FORD MOTOR ECOBOOST;0,;566,30;
131277ML;JTA MTR SUP CABE ACO INOX (TV ALUMINIO) FORDECOSPO;0,;351,52;
131273ML;JTA MTR SUP CABE ACO INOX (TV PLASTICO) FORD ECOSP;0,;372,62;
15128601ML;JTA MTR SUP CABE ACO INOX 0.30MM RENAULT LOGAN 2 S;1,;321,11;JOG-8_D
15125008MLR;JTA MTR SUP CABE ACO INOX 0.65MM RET TOYOTA HILUX;0,;879,37;
1412102ML;JTA MTR SUP CABE AÇO INOX 0.70MM FIAT FASTBACK PUL;0,;573,30;
1412103ML;JTA MTR SUP CABE AÇO INOX 0.70MM FIAT FASTBACK PUL;0,;583,78;
15128602ML;JTA MTR SUP CABE ACO INOX 0.70MM RENAULT CAPTUR DU;0,;503,39;
141292MLR;JTA MTR SUP CABE ACO INOX 0.70MM RET FIAT ARGO CRO;0,;343,97;
141293MLR;JTA MTR SUP CABE ACO INOX 0.70MM RET FIAT ARGO MOB;0,;555,39;
1412102MLR;JTA MTR SUP CABE AÇO INOX 0.70MM RET FIAT FASTBACK;0,;630,51;
1412103MLR;JTA MTR SUP CABE AÇO INOX 0.70MM RET FIAT FASTBACK;0,;639,95;
131292MLR;JTA MTR SUP CABE ACO INOX 0.70MM RET FORD ECOSPORT;0,;520,41;
1212173MLR;JTA MTR SUP CABE AÇO INOX 0.70MM RET GM ONIX 2G 20;0,;367,40;
1212174MLR;JTA MTR SUP CABE AÇO INOX 0.70MM RET GM TRACKER 2G;0,;545,68;
15125605ML3R;JTA MTR SUP CABE ACO INOX 0.90MM C RET HYUNDAI HR;0,;652,86;
15126003ML3R;JTA MTR SUP CABE ACO INOX 0.92 C RET NISSAN FRONTI;0,;1.100,04;
1512157ML3R;JTA MTR SUP CABE ACO INOX 0.95 C RET TOYOTA HILUX;0,;663,83;
1512155ML3R;JTA MTR SUP CABE ACO INOX 1.00 C RET TOYOTA HILUX;0,;816,58;
15125415ML3R;JTA MTR SUP CABE ACO INOX 1.15MM MITSUBISHI L200 T;0,;1.881,13;
141294ML3R;JTA MTR SUP CABE ACO INOX 1.15MM RET FIAT TORO JEE;0,;463,53;
15128009MLR;JTA MTR SUP CABE ACO INOX 1.20MM RET TAMPA PLASTIC;0,;1.574,45;
19121009ML2;JTA MTR SUP CABE ACO INOX 1.25MM 107.0MM CUMMINS V;0,;1.173,78;
19121009ML2R;JTA MTR SUP CABE ACO INOX 1.25MM 107MM RET CUMMINS;0,;1.034,57;
19121012ML3R;JTA MTR SUP CABE ACO INOX 1.25MM RET 107,0MM CUMMI;0,;1.037,40;
1512193ML3R;JTA MTR SUP CABE ACO INOX 1.30 C RET FIAT DUCATO M;0,;831,80;
181423ML3R;JTA MTR SUP CABE ACO INOX 1.40MM 113.0MM RET POR C;0,;116,13;
15124001ML3R;JTA MTR SUP CABE ACO INOX 1.40MM C RET IVECO 35S14;0,;997,32;
15124001ML3;JTA MTR SUP CABE ACO INOX 1.40MM IVECO 35S14 3.0 1;0,;713,37;
181430ML3R;JTA MTR SUP CABE ACO INOX 1.40MM RET POR 2 CIL MTR;0,;221,21;
181409ML3R;JTA MTR SUP CABE ACO INOX 1.40MM RET POR CIL MTR M;0,;98,25;
19121008ML2;JTA MTR SUP CABE ACO INOX 1.45MM 92MM;0,;469,95;
151211ML3R;JTA MTR SUP CABE ACO INOX 1.50 C RET HYUNDAI H100;0,;475,20;
131275ML3R;JTA MTR SUP CABE ACO INOX 1.60 C RET FORD RANGER T;0,;662,05;
151209ML3R;JTA MTR SUP CABE ACO INOX 1.60 C RET GM S10 BLAZER;0,;634,01;
1212118ML;JTA MTR SUP CABE AÇO INOX 1.60MM GM COBALT MERIVA;0,;203,85;
151250ML3R;JTA MTR SUP CABE ACO INOX 1.65 C RET TOYOTA HILUX;0,;649,09;
161231MLR;JTA MTR SUP CABE ACO INOX 103.5MM RET M BENS ATEGO;0,;994,34;
161242MLR;JTA MTR SUP CABE ACO INOX 106.5MM RET M BENS ATEGO;0,;1.539,88;
131277MLR;JTA MTR SUP CABE ACO INOX C RET (TV ALUMINIO) FORD;0,;393,47;
131273MLR;JTA MTR SUP CABE ACO INOX C RET (TV PLASTICO) FORD;0,;417,08;
1512165MLR;JTA MTR SUP CABE ACO INOX C RET CITROEN C2 C3 2002;0,;251,25;
1512183MLR;JTA MTR SUP CABE ACO INOX C RET CITROEN C4 C5 PICA;0,;659,75;
141288MLR;JTA MTR SUP CABE ACO INOX C RET FIAT  ETORQ EVO 1.;0,;503,72;
141290MLR;JTA MTR SUP CABE ACO INOX C RET FIAT ETORQ EVO FLE;0,;503,72;
141285MLR;JTA MTR SUP CABE ACO INOX C RET FIAT EVO GRAND IDE;0,;351,00;
141257MLR;JTA MTR SUP CABE ACO INOX C RET FIAT MAREA 2.0 20;0,;335,59;
141269MLR;JTA MTR SUP CABE ACO INOX C RET FIAT MAREA STILO A;0,;578,21;
141253MLR;JTA MTR SUP CABE ACO INOX C RET FIAT PALIO SIENA D;0,;306,21;
141281MLR;JTA MTR SUP CABE ACO INOX C RET FIAT PALIO SIENA M;0,;456,40;
141279MLR;JTA MTR SUP CABE ACO INOX C RET FIAT PALIO SIENA P;0,;123,20;
141249MLR;JTA MTR SUP CABE ACO INOX C RET FIAT UNO SMART PAL;0,;123,70;
131247MLR;JTA MTR SUP CABE ACO INOX C RET FORD ECOSPORT FIES;0,;322,84;
131249MLR;JTA MTR SUP CABE ACO INOX C RET FORD ESCORT ZETEC;0,;473,24;
131245MLR;JTA MTR SUP CABE ACO INOX C RET FORD FIESTA ECOSPO;0,;248,80;
131265MLR;JTA MTR SUP CABE ACO INOX C RET FORD FOCUS MONDEO;0,;477,80;
131271MLR;JTA MTR SUP CABE ACO INOX C RET FORD FOCUS MONDEO;0,;766,67;
131251MLR;JTA MTR SUP CABE ACO INOX C RET FORD MONDEO ZETEC;0,;422,62;
131269MLR;JTA MTR SUP CABE ACO INOX C RET FORD NOVO FIESTA E;0,;449,67;
131279MLR;JTA MTR SUP CABE ACO INOX C RET FORD RANGER FUSION;0,;393,47;
1212157MLR;JTA MTR SUP CABE ACO INOX C RET GM ASTRA VECTRA EL;0,;335,78;
1212159MLR;JTA MTR SUP CABE ACO INOX C RET GM ASTRA VECTRA EL;0,;329,64;
121269MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA CELTA MPF;0,;228,79;
121263MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA CELTA MPF;0,;294,08;
1212123MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA CELTA VHC;0,;237,60;
121257MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA EFI MPFI;0,;211,06;
121249MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA EFI MPFI;0,;236,41;
1212117MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA MERIVA MO;0,;228,50;
1212136MLR;JTA MTR SUP CABE ACO INOX C RET GM CORSA PRISMA MO;0,;243,31;
1212164MLR;JTA MTR SUP CABE ACO INOX C RET GM CRUZE TRACKER 1;0,;531,80;
1212119MLR;JTA MTR SUP CABE ACO INOX C RET GM MERIVA FIAT STI;0,;282,23;
121237MLR;JTA MTR SUP CABE ACO INOX C RET GM MONZA KADETT AL;0,;332,10;
121245MLR;JTA MTR SUP CABE ACO INOX C RET GM MONZA KADETT IP;0,;349,09;
1212137MLR;JTA MTR SUP CABE ACO INOX C RET GM ONIX PRISMA SPE;0,;267,55;
1212124MLR;JTA MTR SUP CABE ACO INOX C RET GM ONIX PRISMA SPE;0,;229,57;
121275MLR;JTA MTR SUP CABE ACO INOX C RET GM VECTRA ASTRA S1;0,;297,04;
1212150MLR;JTA MTR SUP CABE ACO INOX C RET GM VECTRA GSI CALI;0,;822,39;
121287MLR;JTA MTR SUP CABE ACO INOX C RET GM VECTRA S10 ASTR;0,;329,64;
1112115MLR;JTA MTR SUP CABE ACO INOX C RET GOLF NEW BEETLE PO;0,;718,47;
151212860;JTA MTR SUP CABE ACO INOX C RET HONDA ACCORD COUPE;0,;1.136,80;
15126207MLR;JTA MTR SUP CABE ACO INOX C RET HONDA CITY VTEC L1;0,;436,02;
151262MLR;JTA MTR SUP CABE ACO INOX C RET HONDA CIVIC 1.5 16;0,;564,01;
1512136MLR;JTA MTR SUP CABE ACO INOX C RET HONDA CIVIC 1.5 16;0,;438,99;
1512161MLR;JTA MTR SUP CABE ACO INOX C RET HONDA CIVIC D15Z3;0,;567,76;
1512171MLR;JTA MTR SUP CABE ACO INOX C RET HONDA CIVIC NEW CI;0,;433,11;
1512169MLR;JTA MTR SUP CABE ACO INOX C RET HONDA FIT CITY JAZ;0,;379,21;
1512170MLR;JTA MTR SUP CABE ACO INOX C RET HONDA FIT JAZZ VTE;0,;432,67;
1512185MLR;JTA MTR SUP CABE ACO INOX C RET HONDA NEW CIVIC AC;0,;493,36;
1512187ML;JTA MTR SUP CABE ACO INOX C RET HYUNDAI HB20 I30 V;0,;445,73;
1512187MLR;JTA MTR SUP CABE ACO INOX C RET HYUNDAI HB20 I30 V;0,;477,19;
1512186ML;JTA MTR SUP CABE ACO INOX C RET HYUNDAI HB20 KIA P;0,;292,46;
1512186MLR;JTA MTR SUP CABE ACO INOX C RET HYUNDAI HB20 KIA P;0,;457,98;
1512177MLR;JTA MTR SUP CABE ACO INOX C RET HYUNDAI TUCSON I30;0,;607,12;
1512194MLR;JTA MTR SUP CABE ACO INOX C RET MITSUBISHI PAJERO;0,;656,94;
1512134MLR;JTA MTR SUP CABE ACO INOX C RET PEUGEOT 206 307 PA;0,;371,91;
15129603MLR;JTA MTR SUP CABE ACO INOX C RET PEUGEOT 208 2013/.;0,;301,22;
1512141MLR;JTA MTR SUP CABE ACO INOX C RET PEUGEOT 307 406 40;0,;359,01;
1512118MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT CLIO K4M 1;0,;439,07;
151286MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT CLIO KANGO;0,;434,29;
151287MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT CLIO KANGO;0,;336,91;
1512173MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT CLIO KANGO;0,;379,41;
1512108MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT LAGUNA MEG;0,;414,59;
1512179MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT LOGAN 1.6;0,;397,84;
1512175MLR;JTA MTR SUP CABE ACO INOX C RET RENAULT MASTER 2.5;0,;633,14;
1512153MLR;JTA MTR SUP CABE ACO INOX C RET TOYOTA COROLLA 92;0,;683,57;
1512154ML;JTA MTR SUP CABE ACO INOX C RET TOYOTA COROLLA RAV;0,;380,57;
1512154MLR;JTA MTR SUP CABE ACO INOX C RET TOYOTA COROLLA RAV;0,;428,15;
1512146MLR;JTA MTR SUP CABE ACO INOX C RET TOYOTA COROLLA VVT;0,;491,46;
1112117ML3R;JTA MTR SUP CABE ACO INOX C RET VW AMAROK 2.0 4CIL;0,;722,42;
111289MLR;JTA MTR SUP CABE ACO INOX C RET VW BORA NEW BEETLE;0,;476,23;
1112101MLR;JTA MTR SUP CABE ACO INOX C RET VW FOX BAH BJA BLH;0,;212,85;
1112107MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL GOLF PARATI;0,;900,40;
111257TMLR;JTA MTR SUP CABE ACO INOX C RET VW GOL PARATY 1.0;0,;328,73;
1112105MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL POWER EA111;0,;227,24;
1112103MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL POWER TREND;0,;142,32;
111261MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL SANTANA SAV;0,;271,29;
111277MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL SANTANA SAV;0,;417,22;
111265MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL SAVEIRO PAR;0,;299,53;
111253MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL SAVEIRO PAR;0,;192,32;
111257MLR;JTA MTR SUP CABE ACO INOX C RET VW GOL SAVEIRO PAR;0,;230,78;
111299MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF BAH 1.6 8V;0,;402,03;
111295MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF BORA AZD 1;0,;341,87;
111273MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF GTI MEXICA;0,;549,88;
1112116MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF JETTA PASS;0,;573,25;
111287MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF PASSAT VAR;0,;776,16;
111281MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF SR BORA AU;0,;510,98;
111269MLR;JTA MTR SUP CABE ACO INOX C RET VW GOLF VENTO PASS;0,;503,20;
1112111MLR;JTA MTR SUP CABE ACO INOX C RET VW KOMBI 1.4 8V TO;0,;212,85;
111283MLR;JTA MTR SUP CABE ACO INOX C RET VW PASSAT ADR AFY;0,;709,88;
111247MLR;JTA MTR SUP CABE ACO INOX C RET VW PASSAT GOL SANT;0,;202,69;
111223MLR;JTA MTR SUP CABE ACO INOX C RET VW SANTANA GOL PAR;0,;249,47;
131291MLR;JTA MTR SUP CABE ACO INOX C RETFORD MONDEO 2.5 24V;0,;1.414,62;
19141204MLR;JTA MTR SUP CABE ACO INOX C RT POR CIL;0,;345,06;
19141205MLR;JTA MTR SUP CABE ACO INOX C RT POR CIL SCANIA SERI;0,;250,56;
19141206MLR;JTA MTR SUP CABE ACO INOX C RT POR CIL SCANIA SERI;0,;351,93;
131296MLR;JTA MTR SUP CABE ACO INOX C/ RET FORD MOTOR-ECOBOO;0,;507,89;
15126006MLR;JTA MTR SUP CABE ACO INOX C/ RET NISSAN MARCH VERS;0,;315,16;
1512165ML;JTA MTR SUP CABE ACO INOX CITROEN C2 C3 2002/ PEUG;0,;218,25;
1512183ML;JTA MTR SUP CABE ACO INOX CITROEN C4 C5 PICASSO PE;0,;466,44;
19121019MLR;JTA MTR SUP CABE ACO INOX CUMMINS ISF 2.8 16V;0,;870,41;
19121020MLR;JTA MTR SUP CABE ACO INOX CUMMINS ISF 3.8 16V;0,;1.434,27;
141288ML;JTA MTR SUP CABE ACO INOX FIAT  ETORQ EVO 1.6 16V;0,;398,50;
141273ML;JTA MTR SUP CABE ACO INOX FIAT DOBLO BRAVA MAREA P;0,;247,51;
141287ML;JTA MTR SUP CABE ACO INOX FIAT DOBLO GRAND SIENA I;0,;303,99;
141289ML;JTA MTR SUP CABE ACO INOX FIAT DOBLO GRAND SIENA I;0,;352,65;
141290ML;JTA MTR SUP CABE ACO INOX FIAT ETORQ EVO FLEX 1.8;0,;398,50;
141285ML;JTA MTR SUP CABE ACO INOX FIAT EVO GRAND IDEA PALI;0,;217,25;
